skip_id,window_minutes,observed_at,underlying,instrument_id,instrument_class,gate_snapshot_id,gate_features_json,ComparableOpportunityScore,side,veto_reason,why_not_traded,setup_type,expected_value_r,expected_value_status,observed_elasticity_status,strategy_version,score_version,parameter_profile,source,future_bid,future_ask,mfe_points,mae_points,would_have_hit_target,would_have_hit_stop,forward_r_multiple,status,reason,evidence_profile
202608251014_1_BANKNIFTY_PE,5,2026-08-25T10:20:29.167729+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 3.185876411646041, ""excellent_score_min"": 48.477328356030434, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.2156920283872656, ""final_confidence_min"": 80.9436237129716, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.14146941213686, ""min_5depth_lots_each_side"": 31.0, ""min_top_book_lots"": 4.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.27624309392264934, ""trade_quality_min"": 29.885807504082337}",48.477328356030434,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,147.45,147.85,38.849999999999994,0.0,False,False,1.788674033149171,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251014_2_BANKNIFTY_PE,5,2026-08-25T10:20:29.167729+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 3.185876411646041, ""excellent_score_min"": 48.477328356030434, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.2156920283872656, ""final_confidence_min"": 80.9436237129716, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.14146941213686, ""min_5depth_lots_each_side"": 33.0, ""min_top_book_lots"": 9.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.329884540410863, ""trade_quality_min"": 29.885807504082337}",48.477328356030434,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,214.7,215.35,47.974999999999994,0.0,False,False,1.9189999999999998,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251014_3_BANKNIFTY_CE,5,2026-08-25T10:20:29.167729+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 47.90387060193415, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.2156920283872656, ""final_confidence_min"": 79.98786078947779, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.14146941213686, ""min_5depth_lots_each_side"": 20.0, ""min_top_book_lots"": 6.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.22138587558113793, ""trade_quality_min"": 29.885807504082337}",47.90387060193415,CE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,82.2,82.35,0.0,-30.724999999999994,False,True,-1.3604162054460922,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251014_4_BANKNIFTY_CE,5,2026-08-25T10:20:29.167729+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 47.90387060193415, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.2156920283872656, ""final_confidence_min"": 79.98786078947779, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.14146941213686, ""min_5depth_lots_each_side"": 12.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.1746216530849726, ""trade_quality_min"": 29.885807504082337}",47.90387060193415,CE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,129.5,129.8,0.0,-42.30000000000001,False,True,-1.6920000000000004,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251014_5_BANKNIFTY_PE,5,2026-08-25T10:20:29.167729+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 3.185876411646041, ""excellent_score_min"": 45.67732835603043, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.2156920283872656, ""final_confidence_min"": 80.9436237129716, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.14146941213686, ""min_5depth_lots_each_side"": 66.0, ""min_top_book_lots"": 5.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.36913990402362495, ""trade_quality_min"": 29.885807504082337}",45.67732835603043,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 38.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 38.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,94.75,95.0,27.025000000000006,0.0,False,False,1.9952011812476933,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251015_1_BANKNIFTY_PE,5,2026-08-25T10:20:29.167729+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 3.825694407008672, ""excellent_score_min"": 50.24269537120577, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.219230232663193, ""final_confidence_min"": 82.82303982880477, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.160469983415588, ""min_5depth_lots_each_side"": 43.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3261122757978051, ""trade_quality_min"": 35.830618892511545}",50.24269537120577,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.8 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.8 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,147.45,147.85,40.124999999999986,0.0,False,False,1.8693221523410193,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251015_2_BANKNIFTY_PE,5,2026-08-25T10:20:29.167729+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 3.825694407008672, ""excellent_score_min"": 50.24269537120577, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.219230232663193, ""final_confidence_min"": 82.82303982880477, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.160469983415588, ""min_5depth_lots_each_side"": 20.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3049710277523635, ""trade_quality_min"": 35.830618892511545}",50.24269537120577,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.8 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.8 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,214.7,215.35,50.75,0.0,True,False,2.03,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251015_3_BANKNIFTY_CE,5,2026-08-25T10:20:29.167729+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 49.55407037794421, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.219230232663193, ""final_confidence_min"": 81.67533150670216, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.160469983415588, ""min_5depth_lots_each_side"": 20.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.28885037550548814, ""trade_quality_min"": 35.830618892511545}",49.55407037794421,CE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.8 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.8 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,129.5,129.8,0.0,-43.599999999999994,False,True,-1.7439999999999998,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251015_4_FINNIFTY_CE,5,2026-08-25T10:20:29.167729+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 44.71036838875979, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.7500297215141083, ""final_confidence_min"": 76.71420255131616, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.38687413215719, ""min_5depth_lots_each_side"": 13.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.7766990291262063, ""trade_quality_min"": 18.6666666666699}",44.71036838875979,CE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,66.55,66.95,0.0,-10.700000000000003,False,False,-0.6925566343042072,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251015_5_FINNIFTY_PE,5,2026-08-25T10:20:29.167729+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 2.5719829912319736, ""excellent_score_min"": 44.11589437584445, ""execution_quality_min"": 92.95046032441934, ""expected_required_ratio_min"": 1.7500297215141083, ""final_confidence_min"": 77.48579744868576, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.38687413215719, ""min_5depth_lots_each_side"": 12.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.9644892590968823, ""trade_quality_min"": 18.6666666666699}",44.11589437584445,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,67.1,67.65,10.074999999999996,0.0,False,False,0.8833844804910123,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251008_1_MIDCPNIFTY_CE,15,2026-08-25T10:25:31.161520+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 55.37017303573068, ""execution_quality_min"": 99.05377065682396, ""expected_required_ratio_min"": 1.6911188809959763, ""final_confidence_min"": 88.00564493125911, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.16026300627911, ""min_5depth_lots_each_side"": 24.0, ""min_top_book_lots"": 5.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.8220786846741077, ""trade_quality_min"": 59.130434782603814}",55.37017303573068,CE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -8.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -8.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,38.95,39.2,0.0,-3.625,False,False,-0.4257193188490898,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251008_2_BANKNIFTY_PE,15,2026-08-25T10:25:31.161520+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 2.059352486703319, ""excellent_score_min"": 44.07798794785053, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.2175298936477095, ""final_confidence_min"": 76.4949187041408, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.017679952727196, ""min_5depth_lots_each_side"": 62.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3693444136657486, ""trade_quality_min"": 15.62005277045102}",44.07798794785053,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,165.95,166.4,57.64999999999999,0.0,True,False,2.6615881809787623,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251008_3_BANKNIFTY_PE,15,2026-08-25T10:25:31.161520+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 2.059352486703319, ""excellent_score_min"": 44.07798794785053, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.2175298936477095, ""final_confidence_min"": 76.4949187041408, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.017679952727196, ""min_5depth_lots_each_side"": 18.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.21286300745020176, ""trade_quality_min"": 15.62005277045102}",44.07798794785053,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,237.6,238.35,73.17499999999998,0.0,True,False,2.926999999999999,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251008_4_BANKNIFTY_CE,15,2026-08-25T10:25:31.161520+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 43.707304500243936, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.2175298936477095, ""final_confidence_min"": 75.87711295812981, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.017679952727196, ""min_5depth_lots_each_side"": 38.0, ""min_top_book_lots"": 3.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.25695931477517037, ""trade_quality_min"": 15.62005277045102}",43.707304500243936,CE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,74.05,74.3,0.0,-42.7,False,True,-1.828693790149893,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251008_5_BANKNIFTY_CE,15,2026-08-25T10:25:31.161520+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 43.707304500243936, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.2175298936477095, ""final_confidence_min"": 75.87711295812981, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.017679952727196, ""min_5depth_lots_each_side"": 18.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.28360748723766305, ""trade_quality_min"": 15.62005277045102}",43.707304500243936,CE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,116.8,117.1,0.0,-59.500000000000014,False,True,-2.380000000000001,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251010_1_BANKNIFTY_PE,15,2026-08-25T10:25:31.161520+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 3.5963184689559, ""excellent_score_min"": 48.64482766650403, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.2026038472013205, ""final_confidence_min"": 81.16969059594935, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.356499405757063, ""min_5depth_lots_each_side"": 11.0, ""min_top_book_lots"": 3.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2748511223087425, ""trade_quality_min"": 30.434142752019877}",48.64482766650403,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,237.6,238.35,73.875,0.0,True,False,2.955,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251010_2_BANKNIFTY_CE,15,2026-08-25T10:25:31.161520+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 47.997490342091965, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.2026038472013205, ""final_confidence_min"": 80.09079505526257, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.356499405757063, ""min_5depth_lots_each_side"": 23.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2517130471262697, ""trade_quality_min"": 30.434142752019877}",47.997490342091965,CE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,116.8,117.1,0.0,-61.97500000000001,False,True,-2.4790000000000005,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251010_3_FINNIFTY_PE,15,2026-08-25T10:25:31.161520+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.9649275634243304, ""excellent_score_min"": 40.22695687967825, ""execution_quality_min"": 92.94441892512623, ""expected_required_ratio_min"": 1.7827861602691608, ""final_confidence_min"": 73.49089298066816, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.863983720532957, ""min_5depth_lots_each_side"": 17.0, ""min_top_book_lots"": 3.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.964630225080388, ""trade_quality_min"": 6.153846153848341}",40.22695687967825,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 1.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 1.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,71.5,72.3,9.299999999999997,0.0,False,False,0.7475884244372988,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
