skip_id,timestamp,ranking_cycle_id,underlying,option_type,rank,OpportunityScore,ComparableOpportunityScore,DynamicExcellentThreshold,gate_snapshot_id,gate_features_json,required_stop_points,entry_mid,DirectionScore,TradeQualityScore,ContractQualityScore,PremiumElasticity,ObservedElasticityStatus,ObservedElasticityDeltaAdjusted,ExpectedValue_R,ExpectedValueStatus,SameDirectionRecentLoss,ExpectedMove,RequiredMove,ExpectedRequiredRatio,IVCrushRiskScore,MarketHostilityScore,RegimeConfidence,DataHealthStatus,hard_stop_fit,veto_reason,why_not_traded,calibration_status,exchange,instrument_kind,instrument_class,instrument_id,lifecycle_state,exposure_group,calibrated_success_probability,calibrated_net_expectancy_r,strategy_version,score_version,universe_version,parameter_profile
202608251031_5_BANKNIFTY_PE,2026-08-25T05:01:01.628218+00:00,202608251031,BANKNIFTY,PE,5,42.19306568862658,42.19306568862658,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 42.19306568862658, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.122985295915677, ""final_confidence_min"": 74.18358178295408, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.41220645502826, ""min_5depth_lots_each_side"": 17.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.21367521367522177, ""trade_quality_min"": 9.635036496352976}",28.080000000000002,140.4,-1.3795277730121458,9.635036496352976,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,280.393282958063,132.075,2.122985295915677,29.5,22.41220645502826,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -1.4 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -1.4 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251032_1_BANKNIFTY_CE,2026-08-25T05:02:18.476566+00:00,202608251032,BANKNIFTY,CE,1,49.02491569921006,49.02491569921006,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 5.268425770336796, ""excellent_score_min"": 49.02491569921006, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.095078922270252, ""final_confidence_min"": 81.67185641984062, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.87811041426513, ""min_5depth_lots_each_side"": 28.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2814919071076746, ""trade_quality_min"": 31.271975180967054}",28.420000000000005,142.10000000000002,5.268425770336796,31.271975180967054,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,279.284495733236,133.305,2.095078922270252,29.5,22.87811041426513,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251032_2_BANKNIFTY_PE,2026-08-25T05:02:18.477378+00:00,202608251032,BANKNIFTY,PE,2,48.07659906054944,48.07659906054944,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 48.07659906054944, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.095078922270252, ""final_confidence_min"": 80.0913286887396, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.87811041426513, ""min_5depth_lots_each_side"": 30.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3120124804992244, ""trade_quality_min"": 31.271975180967054}",25.64,128.2,-5.268425770336796,31.271975180967054,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,279.284495733236,133.305,2.095078922270252,29.5,22.87811041426513,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -5.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -5.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251032_3_FINNIFTY_CE,2026-08-25T05:02:18.478055+00:00,202608251032,FINNIFTY,CE,3,39.47352350660397,39.47352350660397,85.0,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 39.47352350660397, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.7582427048680032, ""final_confidence_min"": 71.57831081309392, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.897253967463527, ""min_5depth_lots_each_side"": 22.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.7446016381236038, ""trade_quality_min"": 0.2840236686418576}",13.430000000000001,67.15,-0.04597524999086784,0.2840236686418576,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,111.79786238903198,63.585,1.7582427048680032,29.5,22.897253967463527,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -0.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -0.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,FINNIFTY,PAPER_ELIGIBLE,INDEX:FINANCIALS,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251032_4_FINNIFTY_PE,2026-08-25T05:02:18.478755+00:00,202608251032,FINNIFTY,PE,4,38.82942116548328,38.82942116548328,85.0,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.04597524999086784, ""excellent_score_min"": 38.82942116548328, ""execution_quality_min"": 95.65081409253963, ""expected_required_ratio_min"": 1.7582427048680032, ""final_confidence_min"": 71.59210338809119, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.897253967463527, ""min_5depth_lots_each_side"": 17.0, ""min_top_book_lots"": 7.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.9014810045074086, ""trade_quality_min"": 0.2840236686418576}",7.765000000000001,38.825,0.04597524999086784,0.2840236686418576,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,111.79786238903198,63.585,1.7582427048680032,29.5,22.897253967463527,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 0.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 0.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,FINNIFTY,PAPER_ELIGIBLE,INDEX:FINANCIALS,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251032_5_FINNIFTY_PE,2026-08-25T05:02:18.479354+00:00,202608251032,FINNIFTY,PE,5,38.4084710902808,38.4084710902808,85.0,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.04597524999086784, ""excellent_score_min"": 38.4084710902808, ""execution_quality_min"": 92.84448025785647, ""expected_required_ratio_min"": 1.7582427048680032, ""final_confidence_min"": 71.59210338809119, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.897253967463527, ""min_5depth_lots_each_side"": 7.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.9669621273166824, ""trade_quality_min"": 0.2840236686418576}",12.41,62.05,0.04597524999086784,0.2840236686418576,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,111.79786238903198,63.585,1.7582427048680032,29.5,22.897253967463527,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 0.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 0.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,FINNIFTY,PAPER_ELIGIBLE,INDEX:FINANCIALS,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251034_1_BANKNIFTY_CE,2026-08-25T05:04:49.698435+00:00,202608251034,BANKNIFTY,CE,1,55.1118322521755,55.1118322521755,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 9.389090497205114, ""excellent_score_min"": 55.1118322521755, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.113553050792116, ""final_confidence_min"": 88.07870613675637, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.86141628490899, ""min_5depth_lots_each_side"": 49.0, ""min_top_book_lots"": 4.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3115264797507758, ""trade_quality_min"": 50.567808540585354}",19.260000000000005,96.30000000000001,9.389090497205114,50.567808540585354,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,276.5795522266563,130.86,2.113553050792116,29.5,22.86141628490899,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 9.4 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 9.4 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251034_2_BANKNIFTY_CE,2026-08-25T05:04:49.699092+00:00,202608251034,BANKNIFTY,CE,2,55.1118322521755,55.1118322521755,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 9.389090497205114, ""excellent_score_min"": 55.1118322521755, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.113553050792116, ""final_confidence_min"": 88.07870613675637, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.86141628490899, ""min_5depth_lots_each_side"": 27.0, ""min_top_book_lots"": 3.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2685464921114506, ""trade_quality_min"": 50.567808540585354}",29.79,148.95,9.389090497205114,50.567808540585354,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,276.5795522266563,130.86,2.113553050792116,29.5,22.86141628490899,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 9.4 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 9.4 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251034_3_BANKNIFTY_PE,2026-08-25T05:04:49.699584+00:00,202608251034,BANKNIFTY,PE,3,53.42179596267858,53.42179596267858,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 53.42179596267858, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.113553050792116, ""final_confidence_min"": 85.26197898759484, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.86141628490899, ""min_5depth_lots_each_side"": 20.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3255561584373273, ""trade_quality_min"": 50.567808540585354}",36.86000000000001,184.3,-9.389090497205114,50.567808540585354,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,276.5795522266563,130.86,2.113553050792116,29.5,22.86141628490899,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -9.4 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -9.4 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251034_4_FINNIFTY_CE,2026-08-25T05:04:49.700145+00:00,202608251034,FINNIFTY,CE,4,46.96449493998749,46.96449493998749,85.0,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 4.966877899501428, ""excellent_score_min"": 46.96449493998749, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.7242365546308258, ""final_confidence_min"": 79.45838975542773, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.826029783597058, ""min_5depth_lots_each_side"": 14.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.4366812227074195, ""trade_quality_min"": 24.04452690167506}",13.739999999999998,68.69999999999999,4.966877899501428,24.04452690167506,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,110.9028951938547,64.32,1.7242365546308258,29.5,22.826029783597058,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,FINNIFTY,PAPER_ELIGIBLE,INDEX:FINANCIALS,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251034_5_FINNIFTY_PE,2026-08-25T05:04:49.700775+00:00,202608251034,FINNIFTY,PE,5,45.51743925511188,45.51743925511188,85.0,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 45.51743925511188, ""execution_quality_min"": 96.313215580231, ""expected_required_ratio_min"": 1.7242365546308258, ""final_confidence_min"": 77.96832638557731, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.826029783597058, ""min_5depth_lots_each_side"": 9.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.8860249697946101, ""trade_quality_min"": 24.04452690167506}",12.415000000000001,62.075,-4.966877899501428,24.04452690167506,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,110.9028951938547,64.32,1.7242365546308258,29.5,22.826029783597058,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -5.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -5.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,FINNIFTY,PAPER_ELIGIBLE,INDEX:FINANCIALS,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251036_1_BANKNIFTY_CE,2026-08-25T05:06:06.297654+00:00,202608251036,BANKNIFTY,CE,1,52.20431080295093,52.20431080295093,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 8.18370108578744, ""excellent_score_min"": 52.20431080295093, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.069607900033125, ""final_confidence_min"": 84.95672182953523, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.71555506037322, ""min_5depth_lots_each_side"": 31.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3165113416564213, ""trade_quality_min"": 40.76388888889038}",28.435000000000002,142.175,8.18370108578744,40.76388888889038,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,276.0753458249187,133.395,2.069607900033125,29.5,22.71555506037322,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251036_2_BANKNIFTY_CE,2026-08-25T05:06:06.298284+00:00,202608251036,BANKNIFTY,CE,2,52.20431080295093,52.20431080295093,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 8.18370108578744, ""excellent_score_min"": 52.20431080295093, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.069607900033125, ""final_confidence_min"": 84.95672182953523, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.71555506037322, ""min_5depth_lots_each_side"": 11.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.31067033098339375, ""trade_quality_min"": 40.76388888889038}",41.845000000000006,209.22500000000002,8.18370108578744,40.76388888889038,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,276.0753458249187,133.395,2.069607900033125,29.5,22.71555506037322,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
