skip_id,created_at,underlying,expiry,strike,side,entry_mid,entry_bid,entry_ask,hard_stop_points,target_r,ComparableOpportunityScore,gate_snapshot_id,gate_features_json,instrument_id,instrument_class,evidence_profile,parameter_profile,strategy_version,score_version,universe_version,veto_reason,why_not_traded,expected_value_r,expected_value_status,observed_elasticity_status
202608251032_2_BANKNIFTY_PE,2026-08-25T05:02:18.477378+00:00,BANKNIFTY,2026-08-25,57500.0,PE,128.2,128.0,128.4,25.0,2.0,48.07659906054944,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 48.07659906054944, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.095078922270252, ""final_confidence_min"": 80.0913286887396, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.87811041426513, ""min_5depth_lots_each_side"": 30.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3120124804992244, ""trade_quality_min"": 31.271975180967054}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -5.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -5.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251032_3_FINNIFTY_CE,2026-08-25T05:02:18.478055+00:00,FINNIFTY,2026-08-25,26100.0,CE,67.15,66.9,67.4,13.430000000000001,2.0,39.47352350660397,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 39.47352350660397, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.7582427048680032, ""final_confidence_min"": 71.57831081309392, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.897253967463527, ""min_5depth_lots_each_side"": 22.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.7446016381236038, ""trade_quality_min"": 0.2840236686418576}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -0.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -0.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251032_4_FINNIFTY_PE,2026-08-25T05:02:18.478755+00:00,FINNIFTY,2026-08-25,26100.0,PE,38.825,38.65,39.0,7.765000000000001,2.0,38.82942116548328,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.04597524999086784, ""excellent_score_min"": 38.82942116548328, ""execution_quality_min"": 95.65081409253963, ""expected_required_ratio_min"": 1.7582427048680032, ""final_confidence_min"": 71.59210338809119, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.897253967463527, ""min_5depth_lots_each_side"": 17.0, ""min_top_book_lots"": 7.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.9014810045074086, ""trade_quality_min"": 0.2840236686418576}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 0.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 0.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251032_5_FINNIFTY_PE,2026-08-25T05:02:18.479354+00:00,FINNIFTY,2026-08-25,26150.0,PE,62.05,61.75,62.35,12.41,2.0,38.4084710902808,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.04597524999086784, ""excellent_score_min"": 38.4084710902808, ""execution_quality_min"": 92.84448025785647, ""expected_required_ratio_min"": 1.7582427048680032, ""final_confidence_min"": 71.59210338809119, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.897253967463527, ""min_5depth_lots_each_side"": 7.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.9669621273166824, ""trade_quality_min"": 0.2840236686418576}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 0.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 0.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251034_1_BANKNIFTY_CE,2026-08-25T05:04:49.698435+00:00,BANKNIFTY,2026-08-25,57500.0,CE,96.30000000000001,96.15,96.45,19.260000000000005,2.0,55.1118322521755,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 9.389090497205114, ""excellent_score_min"": 55.1118322521755, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.113553050792116, ""final_confidence_min"": 88.07870613675637, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.86141628490899, ""min_5depth_lots_each_side"": 49.0, ""min_top_book_lots"": 4.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3115264797507758, ""trade_quality_min"": 50.567808540585354}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 9.4 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 9.4 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251034_2_BANKNIFTY_CE,2026-08-25T05:04:49.699092+00:00,BANKNIFTY,2026-08-25,57400.0,CE,148.95,148.75,149.15,25.0,2.0,55.1118322521755,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 9.389090497205114, ""excellent_score_min"": 55.1118322521755, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.113553050792116, ""final_confidence_min"": 88.07870613675637, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.86141628490899, ""min_5depth_lots_each_side"": 27.0, ""min_top_book_lots"": 3.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2685464921114506, ""trade_quality_min"": 50.567808540585354}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 9.4 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 9.4 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251034_3_BANKNIFTY_PE,2026-08-25T05:04:49.699584+00:00,BANKNIFTY,2026-08-25,57600.0,PE,184.3,184.0,184.6,25.0,2.0,53.42179596267858,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 53.42179596267858, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.113553050792116, ""final_confidence_min"": 85.26197898759484, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.86141628490899, ""min_5depth_lots_each_side"": 20.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3255561584373273, ""trade_quality_min"": 50.567808540585354}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -9.4 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -9.4 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251034_4_FINNIFTY_CE,2026-08-25T05:04:49.700145+00:00,FINNIFTY,2026-08-25,26100.0,CE,68.69999999999999,68.55,68.85,13.739999999999998,2.0,46.96449493998749,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 4.966877899501428, ""excellent_score_min"": 46.96449493998749, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.7242365546308258, ""final_confidence_min"": 79.45838975542773, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.826029783597058, ""min_5depth_lots_each_side"": 14.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.4366812227074195, ""trade_quality_min"": 24.04452690167506}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251034_5_FINNIFTY_PE,2026-08-25T05:04:49.700775+00:00,FINNIFTY,2026-08-25,26150.0,PE,62.075,61.8,62.35,12.415000000000001,2.0,45.51743925511188,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 45.51743925511188, ""execution_quality_min"": 96.313215580231, ""expected_required_ratio_min"": 1.7242365546308258, ""final_confidence_min"": 77.96832638557731, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.826029783597058, ""min_5depth_lots_each_side"": 9.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.8860249697946101, ""trade_quality_min"": 24.04452690167506}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -5.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -5.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251036_1_BANKNIFTY_CE,2026-08-25T05:06:06.297654+00:00,BANKNIFTY,2026-08-25,57400.0,CE,142.175,141.95,142.4,25.0,2.0,52.20431080295093,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 8.18370108578744, ""excellent_score_min"": 52.20431080295093, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.069607900033125, ""final_confidence_min"": 84.95672182953523, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.71555506037322, ""min_5depth_lots_each_side"": 31.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3165113416564213, ""trade_quality_min"": 40.76388888889038}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251036_2_BANKNIFTY_CE,2026-08-25T05:06:06.298284+00:00,BANKNIFTY,2026-08-25,57300.0,CE,209.22500000000002,208.9,209.55,25.0,2.0,52.20431080295093,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 8.18370108578744, ""excellent_score_min"": 52.20431080295093, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.069607900033125, ""final_confidence_min"": 84.95672182953523, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.71555506037322, ""min_5depth_lots_each_side"": 11.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.31067033098339375, ""trade_quality_min"": 40.76388888889038}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251036_3_BANKNIFTY_PE,2026-08-25T05:06:06.298842+00:00,BANKNIFTY,2026-08-25,57400.0,PE,80.15,80.0,80.3,16.03,2.0,50.73124460750919,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 50.73124460750919, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.069607900033125, ""final_confidence_min"": 82.501611503799, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.71555506037322, ""min_5depth_lots_each_side"": 65.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3742981908920738, ""trade_quality_min"": 40.76388888889038}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -8.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -8.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251036_4_BANKNIFTY_PE,2026-08-25T05:06:06.299421+00:00,BANKNIFTY,2026-08-25,57500.0,PE,128.675,128.5,128.85,25.0,2.0,50.73124460750919,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 50.73124460750919, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.069607900033125, ""final_confidence_min"": 82.501611503799, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.71555506037322, ""min_5depth_lots_each_side"": 30.0, ""min_top_book_lots"": 3.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2720031086069511, ""trade_quality_min"": 40.76388888889038}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -8.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -8.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251036_5_FINNIFTY_CE,2026-08-25T05:06:06.299923+00:00,FINNIFTY,2026-08-25,26100.0,CE,64.125,63.95,64.3,12.825000000000001,2.0,43.47275866512276,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 2.9587613061479243, ""excellent_score_min"": 43.47275866512276, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.7565536017116419, ""final_confidence_min"": 75.77507970460827, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.841139033994658, ""min_5depth_lots_each_side"": 17.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.5458089668615895, ""trade_quality_min"": 12.770885028953623}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251037_1_BANKNIFTY_CE,2026-08-25T05:07:22.720151+00:00,BANKNIFTY,2026-08-25,57400.0,CE,136.125,135.95,136.3,25.0,2.0,52.131892857546006,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 8.148889766050127, ""excellent_score_min"": 52.131892857546006, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.080428870055533, ""final_confidence_min"": 84.8730480599685, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.689363636970008, ""min_5depth_lots_each_side"": 31.0, ""min_top_book_lots"": 3.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2571166207530011, ""trade_quality_min"": 40.50238198353656}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
